ImageNr,site,well,plate,plate_acquisition_id,batch_id,compound_id,pert_type,moa,selected_mechanism,valid,train,test
2319,8,O18,P015076,1320,BJ1894606,CBK042009,trt,aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist,heat shock response signalling agonist,False,False,False
476,5,D19,P015076,1320,BJ1897390,CBK308938,trt,immunosuppressant,pregnane x receptor agonist,False,False,False
475,4,D19,P015076,1320,BJ1897390,CBK308938,trt,immunosuppressant,pregnane x receptor agonist,False,False,False
4878,7,C02,P015078,1321,BJ1897784,CBK309227,trt,-,heat shock response signalling agonist,False,False,False
4872,1,C02,P015078,1321,BJ1897784,CBK309227,trt,-,heat shock response signalling agonist,False,False,False
6566,7,M03,P015078,1321,BJ1896765,CBK293529,trt,glutamate receptor antagonist,heat shock response signalling agonist,False,False,False
6083,4,J06,P015078,1321,BJ1899069,CBK309576,trt,acetylcholine receptor antagonist,heat shock response signalling agonist,False,False,False
6081,2,J06,P015078,1321,BJ1899069,CBK309576,trt,acetylcholine receptor antagonist,heat shock response signalling agonist,False,False,False
6266,3,K08,P015078,1321,BJ1896765,CBK293529,trt,glutamate receptor antagonist,heat shock response signalling agonist,False,False,False
5962,3,I12,P015078,1321,BJ1894734,CBK041930,trt,antiinfective drug,heat shock response signalling agonist,False,False,False
5116,5,D11,P015078,1321,BJ1897996,CBK200922,trt,PDGFR tyrosine kinase receptor inhibitor,heat shock response signalling agonist,False,False,False
5820,5,H15,P015078,1321,BJ1897996,CBK200922,trt,PDGFR tyrosine kinase receptor inhibitor,heat shock response signalling agonist,False,False,False
4803,4,B14,P015078,1321,BJ1894734,CBK041930,trt,antiinfective drug,heat shock response signalling agonist,False,False,False
5823,8,H15,P015078,1321,BJ1897996,CBK200922,trt,PDGFR tyrosine kinase receptor inhibitor,heat shock response signalling agonist,False,False,False
6157,6,J15,P015078,1321,BJ1897903,CBK309321,trt,mucus protecting agent,heat shock response signalling agonist,False,False,False
6155,4,J15,P015078,1321,BJ1897903,CBK309321,trt,mucus protecting agent,heat shock response signalling agonist,False,False,False
6831,8,N15,P015078,1321,BJ1897784,CBK309227,trt,-,heat shock response signalling agonist,False,False,False
6994,3,O15,P015078,1321,BJ1899069,CBK309576,trt,acetylcholine receptor antagonist,heat shock response signalling agonist,False,False,False
6176,1,J18,P015078,1321,BJ1897996,CBK200922,trt,PDGFR tyrosine kinase receptor inhibitor,heat shock response signalling agonist,False,False,False
6702,7,M20,P015078,1321,BJ1899069,CBK309576,trt,acetylcholine receptor antagonist,heat shock response signalling agonist,False,False,False
6197,6,J20,P015078,1321,BJ1896841,CBK308527,trt,-,heat shock response signalling agonist,False,False,False
7030,7,O19,P015078,1321,BJ1897784,CBK309227,trt,-,heat shock response signalling agonist,False,False,False
6882,3,N22,P015078,1321,BJ1897903,CBK309321,trt,mucus protecting agent,heat shock response signalling agonist,False,False,False
5193,2,D21,P015078,1321,BJ1896765,CBK293529,trt,glutamate receptor antagonist,heat shock response signalling agonist,False,False,False
7400,1,D03,P015079,1334,BJ1896765,CBK293529,trt,glutamate receptor antagonist,heat shock response signalling agonist,False,False,False
7916,5,G04,P015079,1334,BJ1894734,CBK041930,trt,antiinfective drug,heat shock response signalling agonist,False,False,False
7914,3,G04,P015079,1334,BJ1894734,CBK041930,trt,antiinfective drug,heat shock response signalling agonist,False,False,False
8111,8,H07,P015079,1334,BJ1894734,CBK041930,trt,antiinfective drug,heat shock response signalling agonist,False,False,False
8297,2,I10,P015079,1334,BJ1897996,CBK200922,trt,PDGFR tyrosine kinase receptor inhibitor,heat shock response signalling agonist,False,False,False
7641,2,E12,P015079,1334,BJ1894734,CBK041930,trt,antiinfective drug,heat shock response signalling agonist,False,False,False
7678,7,E16,P015079,1334,BJ1896841,CBK308527,trt,-,heat shock response signalling agonist,False,False,False
8047,8,G20,P015079,1334,BJ1899069,CBK309576,trt,acetylcholine receptor antagonist,heat shock response signalling agonist,False,False,False
8041,2,G20,P015079,1334,BJ1899069,CBK309576,trt,acetylcholine receptor antagonist,heat shock response signalling agonist,False,False,False
38330,3,F05,P015092,1328,BJ1897616,CBK293908,trt,JAK inhibitor,JAK inhibitor,False,False,False
38692,5,H08,P015092,1328,BJ1897616,CBK293908,trt,JAK inhibitor,JAK inhibitor,False,False,False
38694,7,H08,P015092,1328,BJ1897616,CBK293908,trt,JAK inhibitor,JAK inhibitor,False,False,False
37683,4,B08,P015092,1328,BJ1898868,CBK293875,trt,JAK inhibitor,JAK inhibitor,False,False,False
37680,1,B08,P015092,1328,BJ1898868,CBK293875,trt,JAK inhibitor,JAK inhibitor,False,False,False
38902,7,I13,P015092,1328,BJ1897616,CBK293908,trt,JAK inhibitor,JAK inhibitor,False,False,False
37935,8,C18,P015092,1328,BJ1897143,CBK303927,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39646,7,M22,P015092,1328,BJ1898240,CBK288307,trt,mTOR inhibitor,mTOR inhibitor,False,False,False
52383,8,E18,P015098,1332,BJ1896960,CBK308613,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
51889,2,B20,P015098,1332,BJ1896960,CBK308613,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
12330,3,E10,P015081,1335,BJ1894482,CBK041265,trt,sodium channel blocker,DILI,False,False,False
12334,7,E10,P015081,1335,BJ1894482,CBK041265,trt,sodium channel blocker,DILI,False,False,False
12506,3,F11,P015081,1335,BJ1894482,CBK041265,trt,sodium channel blocker,DILI,False,False,False
51418,3,N03,P015097,1346,BJ1898700,CBK290949,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
52197,6,D16,P015098,1332,BJ1896960,CBK308613,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
52194,3,D16,P015098,1332,BJ1896960,CBK308613,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
52198,7,D16,P015098,1332,BJ1896960,CBK308613,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
51560,1,N21,P015097,1346,BJ1897913,CBK309329,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51421,6,N03,P015097,1346,BJ1898700,CBK290949,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50606,7,I06,P015097,1346,BJ1897913,CBK309329,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51282,3,M07,P015097,1346,BJ1897129,CBK308734,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
49785,2,D09,P015097,1346,BJ1898700,CBK290949,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
49787,4,D09,P015097,1346,BJ1898700,CBK290949,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50973,6,K10,P015097,1346,BJ1897129,CBK308734,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50200,1,F19,P015097,1346,BJ1898700,CBK290949,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50204,5,F19,P015097,1346,BJ1898700,CBK290949,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
56357,6,O11,P015099,1347,BJ1896204,CBK289972,trt,chelating agent|topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
16500,5,B06,P015083,1336,BJ1896697,CBK200501,trt,bacterial cell wall synthesis inhibitor,DILI,False,False,False
41363,4,J06,P015093,1344,BJ1896572,CBK278157,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
53691,4,M14,P015098,1332,BJ1895040,CBK307798,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
48371,4,I21,P015096,1330,BJ1898700,CBK290949,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
3425,2,H10,P015077,1333,BJ1898802,CBK200573,trt,,pregnane x receptor agonist,False,False,False
25709,6,O02,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25042,3,K03,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25043,4,K03,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25047,8,K03,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25040,1,K03,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25231,8,L05,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25723,4,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25224,1,L05,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25230,7,L05,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25227,4,L05,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25720,1,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
16364,5,O10,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15516,5,J09,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
16363,4,O10,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15517,6,J09,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15512,1,J09,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15194,3,H11,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15195,4,H11,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15192,1,H11,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15199,8,H11,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15193,2,H11,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15198,7,H11,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
15196,5,H11,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14699,4,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14701,6,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14696,1,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14194,3,B12,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14198,7,B12,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
16048,1,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14867,4,F12,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
16054,7,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14864,1,F12,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14869,6,F12,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14697,2,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
16052,5,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14702,7,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
16053,6,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14197,6,B12,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14871,8,F12,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14698,3,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14199,8,B12,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14192,1,B12,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
16050,3,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14868,5,F12,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
16051,4,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
16055,8,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14865,2,F12,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14196,5,B12,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14870,7,F12,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14195,4,B12,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14703,8,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14700,5,E12,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
16049,2,M13,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14217,2,B15,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14889,2,F15,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14223,8,B15,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
15903,8,L15,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14216,1,B15,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
15902,7,L15,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14715,4,E14,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14218,3,B15,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14890,3,F15,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14219,4,B15,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14221,6,B15,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
14713,2,E14,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14891,4,F15,P015082,1323,BJ1898279,CBK200953,trt,,DILI,False,False,False
14717,6,E14,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
14220,5,B15,P015082,1323,BJ1894076,CBK011677,trt,serotonin receptor agonist,DILI,False,False,False
15898,3,L15,P015082,1323,PHB000001,negcon_PHB000001_P015082,negcon,negcon_PHB000001,negcon,False,False,False
25725,6,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25226,3,L05,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25727,8,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25724,5,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25726,7,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25228,5,L05,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25721,2,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25229,6,L05,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25722,3,O04,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23893,6,D06,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23890,3,D06,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23894,7,D06,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23889,2,D06,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23888,1,D06,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23895,8,D06,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23892,5,D06,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23574,7,B08,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25580,5,N07,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25581,6,N07,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
24589,6,H09,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
24590,7,H09,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23569,2,B08,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25583,8,N07,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23572,5,B08,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
24587,4,H09,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25579,4,N07,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23573,6,B08,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
24585,2,H09,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23570,3,B08,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
25576,1,N07,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
23571,4,B08,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
24584,1,H09,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
24588,5,H09,P015086,1325,PHB000001,negcon_PHB000001_P015086,negcon,negcon_PHB000001,negcon,False,False,False
